"text","return","Repurchase","PositveWOM","complainseller","negativeWOM","CONFRONTCOPING","SUPPORTSEEKINGCOPING","bookkeeping","helpothers","Retaliation","Cognition","objectivness"
"16GB and 2T are a smoking deal for only $260. Some things to keep in mind. If you need wifi and/or bluetooth you can order some extra usb plugins and it'll only cost you about $15 extra bucks. I did and it works great. Also, this unit does not come with any sort of antivirus software pre-loaded. I actually liked that because I hate Norton and getting it off and putting on my preferred antivirus program is always an extra hassle. But if you don't already have a subscription, you'll need to get one and that'll be an extra cost you'll need to keep in mind. The keyboard and mouse that come with are extremely basic.",0,0,1,0,0,0,0,1,1,0,1,1
"Perfect and easy install.",0,0,1,0,0,0,0,1,0,0,0,0
"Perfect.",0,0,1,0,0,0,0,0,0,0,0,0
"I needed a new Print Shop as my old one was not compatible with my new laptop. This program was recommended by a close friend who has it and uses it a lot. I LOVE it...extremely easy to use and directions for a particular project can be printed out. I got it to make Christmas card labels using a merged list. Those directions were also very easy to follow and in a matter of minutes, all 100 labels were printed out! I have recommended this to other friends as well as family members and they too agree. Great product...great price. My old Print Shop had 5 different discs you had to keep putting in for a specific graphic...this has ONE!!!",0,0,1,0,0,0,0,1,0,0,1,0
"Its nice, son likes it. Now I want one in grown up size lol.",0,1,1,0,0,0,0,0,0,0,0,0
"I received it earlier than expected, which is really nice. The phone works perfectly and looks really nice. I love it! I had a Xiaomi for almost 6 years and I know that their products are good and well made. I recommend Xiaomi/Redmi products!",0,1,1,0,0,0,0,1,1,0,1,0
"The new 2012 version is the Edsel of the line. It's just awful. If you google online reviews of it, you'll find it's about as popular as a case of measles. They stupidly made it so it cannot work with any of the earlier versions, for one thing. And its the most illogical piece of garbage I've ever tried to use, and I've been using Broderbund products for over fifteen years.. I spoke to a number of colleagues who are in the graphics business, and who've been using Printmaster for years.... and their unanimous observation was that the 2012 version is the most dysfunctional graphics program in existence, and they steered me to the 18 and 18.1 versions, which are both top quality products, and elegantly designed.",0,0,0,0,1,1,0,1,0,1,0,0
"Easy setup, like how it connects to the Nest thermostat, simple set and forget, all warnings sent to smartphone",0,0,1,0,0,0,0,1,0,0,1,0
"I am very happy I chose this brand of VHS to DVD converters. The instructions made it easy to install. I did have one issue so I contacted the seller and had an answer just a couple hours later. It was an easy fix. My issue was an access denied error message. By making sure both my webcam and microphone were available to apps, the issue was resolved. Tech support responded the same day, within just an hour or so of me sending in the support ticket with easy to follow instructions to resolve the problem. Would highly recommend for transferring family VHS tapes to DVD.",0,0,1,1,0,0,0,1,0,0,1,1
"Fitting were installed backwards making the cables unless.",0,0,0,0,1,1,0,1,0,0,0,0
"This never fit all that well - the shape was odd, with the underwire pushing out sideways into my arms a bit. After not very long, the underwire poked out the front and put a huge hole in one of the cups. I've never had a bra just self destruct like this after not very many wears. Disappointing.",0,0,0,0,1,1,0,1,0,0,1,0
"I love it. I can practice everything I need to, at whatever speed I need to. It's a great program.",0,0,1,0,0,0,0,1,0,0,0,0
"Very nice construction",0,0,1,0,0,0,0,1,0,0,0,0
"We lover our hatches!",0,0,1,0,0,0,0,0,0,0,0,0
"you basic old fashioned door stop, just what I wanted to have on hand",0,0,1,0,0,0,0,1,0,0,0,0
"If you have kids. It will break at the handle at some point. This one was the cheapest of other ones. I had recently moved up to the next size. The handle part of this pitcher is weak and feels like it will break if not careful. It was good while it lasted.",0,0,0,0,0,0,0,1,1,0,1,1
"The material in this shirt is so thin that my bra and operation scars are quite visible through it. I can't wear it.",0,0,0,0,1,0,0,1,0,0,0,0
"Love them",0,0,1,0,0,0,0,0,0,0,0,0
"Fast delivery. Product As expected.",0,0,1,0,0,0,0,1,0,0,0,0
"good deal",0,0,1,0,0,0,0,1,0,0,0,0
"Crashes whenever I try to open it. When I tried to open my old Kindle I got a message that it no longer worked and there was a newer version available. Downloaded the new version, replaced my old Kindle and the new version now won't open. From the comments, I guess it's the older Macs that can't open the new app, so I guess that leaves us out of the Kindle game, except for the Cloud reader, which removes of the freedom of using a Kindle without Wi-Fi. So much for Kindle books.",0,0,0,0,1,0,0,1,0,0,1,0
"My own mistake and I should have went with the large. Their sizing guide is accurate.",0,0,0,0,0,0,0,1,0,0,0,1
"Perfect work pant extremely comfortable",0,0,1,0,0,0,0,1,0,0,0,0
"My daughter loves this and can't stop using it.",0,0,1,0,0,0,0,0,0,0,0,0
"The kids really enjoy the games and format of this program.",0,0,1,0,0,0,0,1,0,0,0,0
"It seems to work well, have not had any problems using Webroot.",0,0,1,0,0,0,0,1,0,0,0,0
"Easy to use ,good product.",0,0,1,0,0,0,0,1,0,0,0,0
"I used the piss out of this tape until I dropped it into a creek and the innards stopped working as a result of rust I'm sure. I have since bought a new one just like it. The long stand out really a shows its worth when I'm working alone and don't have anyone to hold the other end. The only complaint is that the tip/hook is kind of sloppy so whenever I'm doing anything that needs really precise measurements I grab a different smaller tape. Experience level in relation to this tool: medium",0,1,0,0,0,0,0,1,0,0,1,1
"Can't recommend this software enough. It isn't any good for photo retouching, like GIMP, but for drawing something from scratch, it is the bee's knees (that's a good thing). Using it on a MS Surface Pro. You really need some sort of, well they used to be called digitizers, but basically a pressure sensitive drawing board to take advantage of this software.",0,0,1,0,0,0,0,1,1,0,1,1
"Good phone works really good",0,0,1,0,0,0,0,1,0,0,0,0
"awsome price for a top notch Dell desktop",0,0,1,0,0,0,0,1,0,0,0,0
"Great purchase! Especially for the price. I bought this for my 6 and 4 year old and there hadn't been a single issue. Came out of the box ready to go!",0,0,1,0,0,0,0,1,0,0,1,0
"I have tried other tapes and I Always come back to the FatMax weather what ever length u prefer these last the best in the field",0,1,1,0,0,0,0,1,0,0,0,0
"Your generic ethernet cable. Works as expected. Don't force plug or remove it though; they're a bit flimsy.",0,0,1,0,0,0,0,1,1,0,1,1
"Good-enough cable. Can't really go wrong with a coax cable. This one is has little branded collars over the threaded nuts. They came with inserts in the plug to protect the pin and ended yanking off these collars to get these out, which was a bit frustrating.",0,0,1,0,0,0,0,1,0,0,1,1
"They're Band-Aid brand...what else is there to write.",0,0,0,0,0,0,0,0,0,0,0,0
"Quality shirt at a very good price. Well made for the price point and holds up well in the wash. This is the third shirt of this type I've purchased and I'm happy with them all",0,1,1,0,0,0,0,1,0,0,1,0
"We are long time users of Webroot because it works extremely well. Since we started using Webroot at least 5 years ago we have experienced zero problems of any kind on multiple computers and operating systems. We can very easily recommend Webroot.",0,1,1,0,0,0,0,1,0,0,0,0
"The Nest smart smoke and carbon monoxide detector works great, and gives me piece of mind. When one alarm sounds they all sound, and I get notifications on my smartphone. The built in nightlight is a plus!",0,0,1,0,0,0,0,1,0,0,1,0
"Thought these were a hoax. Good grief is that not the case. Damn things put me out stone cold.",0,0,1,0,0,0,0,1,0,0,0,0
"Fairly easy to use. Sometimes I have a problem finding a graphic or knowing what to search for.",0,0,1,0,0,0,0,1,0,0,0,1
"Fit is good . a little thin",0,0,1,0,0,0,0,1,0,0,0,1
"Great antivirus protection for both computers and mobile devices.",0,0,1,0,0,0,0,1,0,0,0,0
"I downloaded this to help w/ my kitchen remodel. I get an error message saying it won't open each time I've tried to load it. I'm using Win10 and all my programs are up to date. My laptop is a a Lenovo Y400 which is meant for gaming so it shouldn't be a graphics issue. I tried to download it on my new iPad Air from my Amazon acct, hoping it would open on a different device, but it says I already own the program. Oh, really? I've tried uploading to the cloud and downloading it on my iPad (and several other ways) If I want it on another device I'll have to pay another $14.99 +tax. I give up. I lost $15. Very disappointed.:(",0,0,0,0,1,0,1,1,0,0,1,0
"got 6 of this with very reasonable price. It would take care half years of use. Very convenient shopping these stuff on line.",0,1,1,0,0,0,0,1,0,0,1,0
"Good protection for your system.",0,0,1,0,0,0,0,1,0,0,0,0
"Used this to string up 250' of outdoor string lights. Very easy to work with, and appears to be bombproof and very strong. The coating looked pretty sharp and it has held up great over the first summer we have had it up.",0,0,1,0,0,0,0,1,0,0,1,0
"Charger is not compatible in US. I have to use my old charger for this phone.",0,0,0,0,1,0,0,1,0,0,0,0
"Very Good",0,0,1,0,0,0,0,0,0,0,0,0
"Great watch. I work outside everyday in the construction field and this watch has held up very well.",0,0,1,0,0,0,0,1,0,0,0,0
"i donâ€™t stay persistent but over all it works great and I donâ€™t have any issues, worth",0,0,1,0,0,0,0,1,0,0,0,0
"Love these earrings. They are lightweight, whimsical and look great on!",0,0,1,0,0,0,0,1,0,0,1,0
"I couldnâ€™t keep motion notifications on for my other cameras because of all my animals always moving around. The Petcube has sound notifications so only when the dogs bark or a door slams do I get not",0,0,0,0,0,0,0,1,0,0,1,0
"My favorite earringsâ€¦unusual, big shiny feminine sparklers. Betsey Johnson never disappoints. You need th",0,1,1,0,0,0,0,1,0,0,1,0
"The scale is to small to read well.",0,0,0,0,1,0,0,1,0,0,0,0
"Me refresca mi rostro",0,0,1,0,0,0,0,1,0,0,0,0
"very comforting",0,0,1,0,0,0,0,0,0,0,0,0
"I've had at least a dozen reports that my handbag was left (address provided) when it was hanging on my body.",0,0,0,0,1,0,0,1,0,0,0,0
"As titled: silly but fun. Not to be taken seriously but a good ghost story. Listening to the recordings I started to get scared - like I did when I was a kid watching horror movies. Boo",0,0,1,0,0,0,0,1,0,0,0,0
"It took me a spell to figure it out. But it cam off the collar and I found it three days later. I bought a different holder.",0,0,0,0,1,0,0,1,0,0,0,0
"This book is amazing! I recommend it for who wants and likes to understand how the sports and the exercises works.",0,1,1,0,0,0,0,1,0,0,0,0
"I used this product for the ANCC PMHRN exam. It provides great questions and rationals.",0,0,1,0,0,0,0,1,0,0,0,0
"Rhinestones missing from earring so bummer they looked so pretty in the picture but bulky in person and they are just hook on backing so the flower can fall out price is too high specifically bc the details should not be missing from jewelry and they are very heavy and weigh earlobe sad face",0,0,0,0,1,0,1,1,0,0,1,1
"There was a large hole in the shirt when I received it.",0,0,0,0,1,0,0,1,0,0,0,0
"This was a gift. The recipient loved it.",0,0,1,0,0,0,0,1,0,0,0,0
"Does what we need it to do.",0,0,1,0,0,0,0,1,0,0,0,0
"Great snacks for kids with portion control by them being in individual packets",0,0,1,0,0,0,0,1,0,0,0,0
"Brightened my front area up enough to see well and easy Install.",0,0,1,0,0,0,0,1,0,0,0,0
"runs big. the bioggest problem, that nobody seems to address. elastic wait will not keep them from sliding down, string is no good when you suffer from noassatall.",0,0,0,0,1,0,1,1,0,0,0,0
"Thatâ€™s was good experience fast shipping and right",0,0,1,0,0,0,0,1,0,0,0,0
"It was outdated running slow Mouse did not work",0,0,0,0,1,0,1,0,0,0,1,0
"Edit: The product works well and meets all the characteristics indicated by the seller, I am surprised that the illumination of this 4-inch lamp is so intense in white or warm yellow mode. Initially, I had had the problem that a lamp stopped working for an unknown reason, but I contacted the seller and he was quite friendly and fast when it came to addressing the problem and he even replaced the unit that he reported at no cost. I like that it is so easy to install.",0,0,1,0,0,1,0,1,0,0,1,1
